reviewId,userName,score,at,content,sentiment,content_eng
50102b3a-996e-44b9-9a34-bab9763ce3fa,Tabina,5,2023-03-15 11:31:52,"Aplikasi yang keren boleh di coba saya sudah 3 kali klaim pulsa, tapi terkadang lambat sekali, waktu buka tampak hanya layar putih saja, tapi secara keseluruhan recomended",Positive,this is a cool application you can try it i have claimed credit 3 times but sometimes it is very slow when i open it only a white screen appears but overall it is recommended
953635b6-6aef-415b-8999-4412e25a4dc0,Ela W.,2,2023-03-14 09:29:46,"Kenapa setelah di-update, saya jadi kesulitan menulis di Opinia. Hanya muter-muter dan tulisan malah tidak terupdate.",Negative,why after the update i have difficulty writing in opinia it just goes around and around and the writing doesnt update
5b97efea-f606-4207-b132-26baa649cc8e,M -studio,5,2023-03-13 22:07:00,Tinggal di perbarui hambatan yang tersisa.,Negative,just need to update the remaining obstacles
79c70cc7-f621-4cd9-a355-486bd49fa099,Mirah Mulya,4,2023-03-13 19:37:47,"Kenapa Opinia sulit sekali dibuka. Capek, deh",Negative,why is opinion so hard to open its tiring
63f8a53d-1a18-4bd8-a324-1087a3edc6fc,Edna Susanti,5,2023-03-12 07:33:44,Sejauh ini Opinia masih menjadi fitur menulis yang mengasikkan dan menginspirasi,Positive,so far opinia is still an exciting and inspiring writing feature
43680c2d-c0b2-4a26-9b11-45327ae16152,Yuli Yani,3,2023-03-10 22:29:11,"Nggak enak dipakai, harus berkali-kali update. Untuk menulis kurang menguntungkan, cari pembaca sulit dan gajinya turun lama. Untuk baca2 kurang menarik. Maaf, tapi harusnya jangan dikit2 suruh up date, karena kalau update harus hapus apl lain dan opinia yg dihapus",Negative,its not_comfortable to use you have to update it many times its not_profitable to write its hard to find readers and the salary goes down slowly its not_interesting to read sorry but you shouldnt have to update it every now and then because if you update you have to delete other apps and the opinions that are deleted
f157f388-1226-4fd9-a13e-5cc545030e46,Marchsa Azkia,3,2023-03-09 08:01:29,Dulu aku suka sama opinia tapi setelah saya update saya tidak punya reader lagi tidak seperti dulu yang bisa menjadi reader tanpa harus memfollow kalo yang sekarang harus lihat profil dulu jarang bisa ada di beranda,Positive,i used to like opinia but after i updated i dont have any readers anymore unlike before when you could become a reader without having to follow now you have to look at the profile first and you can rarely be on the homepage
f5a11da2-e827-41f8-bcf8-3fb32c78b009,Ardi Muh,5,2023-03-06 14:05:16,Keren,Positive,keren
d5c764e8-6248-4c37-9599-e58ec689dfc5,Siti eli Suminar,5,2023-03-06 08:39:13,Opinia makin kece 😎😎,Positive,opinia makin kece smiling_face_with_sunglassessmiling_face_with_sunglasses
93062e84-cae0-43f1-90a2-7f786cb37159,Heni Chania Sundari,3,2023-03-03 19:01:16,"Mau coba update lagi, semoga tidak ada pembaruan lagi ke depannya, karena yang bikin ribet dan susah masuk itu verifikasi email dan no telepon nggak valid terus. Semoga update kali ini bisa. Bismillahirrohmanirrohim. 🥰🥰😊",Positive,want to try updating again hopefully there will be no_more updates in the future because what makes it complicated and difficult to log in is the email verification and invalid phone number hopefully this update can work bismillahirrohmanirrohim smiling_face_with_heartssmiling_face_with_heartssmiling_face_with_smiling_eyes
b3882bb0-453f-4e1b-a69f-0ff1d4ea8608,Muhammad Irfan,5,2023-03-03 15:44:11,Sukses terus Kanda Ketum Ku,Positive,continued success my dear general chair
738759e3-6578-435c-91b9-3159d2cbec8a,Devy Ransun,3,2023-03-03 15:24:49,"Saya berikan tiga bintang dulu. Saya kesulitan masuk ke Opinia, dan ini sudah berkali-kali. Tempo lalu harus instal ulang baru bisa masuk.",Negative,i gave it three stars first i had trouble logging into opinia and this has happened many times last time i had to reinstall it before i could log in
3b66f76d-7060-4b3f-9c4f-98ffdce9a06b,Indah Nuraini,2,2023-02-24 20:22:04,"Tolong ini kenapa ya saya tidak dapat SMS kode Verifikasi padahal nomor benar dan aktif. Tolong segera perbarui! Jika begini saya mau daftar juga susah. Tolong ya Opinia, jangan sampai saya uninstall 🙃🙏",Negative,please help me why can not_i get the verification code sms even though the number is correct and active please update it immediately if its like this its hard for me to register please opinia dont let me uninstall upsidedown_facefolded_hands
ed7e6898-bbce-4a6e-803e-8936a07ca91c,Dede Taufik,5,2023-02-15 14:24:41,Good,Positive,good
5239f135-2d2e-400e-b13c-ea882004a986,agus sumarko,4,2023-02-15 10:52:40,Bagus.. tempat mengekpresikan diri dan ada penghargaannya.👍👍,Positive,great a place to express yourself and there are awards great great
b4ddaf01-777b-430a-8824-7f13ade80a95,Za'idatul Uyun Akrami,5,2023-02-13 16:16:25,Aplikasi nulis paling keren dan bikin betah.,Positive,the coolest and most comfortable writing application
394cd498-112e-4e98-922e-4927c26dfcc1,Faridatun Nafisah,5,2023-02-12 19:28:45,"Mantap, bisa nulis, dapat uang walau receh",Positive,great can write can earn money even if its just small change
0b9c9be6-49d4-447b-9bb3-10808d7a72c8,MATRASIT,5,2023-02-09 19:27:25,Aplikasi keren 😎,Positive,cool app smiling_face_with_sunglasses
f84b9417-a9a6-46af-9920-d577a1773a9c,Ali Fikri Mohammad,5,2023-02-09 19:16:14,Keren sih. Enak bacanya,Positive,its cool its nice to read
ee2eaa7d-10e5-47b5-a69f-6ffa736729d4,Maey Rdw,4,2023-02-07 20:45:28,"Aplikasi yang sangat baik, karena memberikan reward bagi penggunanya. Tulisan yang dimuat pun sangat menginspirasi pun komenanan yang positif. Setelah melakukan berbagai perbaikan oleh Tim IT, Opinia semakin keren fitur - fiturnya. Semoga semakin banyak khalayak yang mengenal dan menggunakan Opinia.",Positive,a very good application because it gives rewards to its users the articles published are also very inspiring and the comments are positive after making various improvements by the it team opinia has increasingly cool features hopefully more and more people will know and use opinia
9e742abd-7821-4a29-a074-6ca227cf46c6,Ika Ramadhani,1,2023-02-05 14:09:26,Opinia tidak bisa dibuka loading lama gk muncul2😑 tolong dong padahal awal makai gk gini,Positive,opinion can not_be opened loading takes a long time nothing appearsexpressionless_face please help even though it wasnt like this when i first used it
b18525b2-0cc0-417d-abd2-6fd928b5f129,Umbara Al Mafaaza,5,2023-02-03 22:35:55,Udh bisa masuk. Makasih kakak admin.,Negative,i can now log in thank you admin
07b6250b-fd3b-42c4-ad5d-d7e88d83aa2f,adli bahrun h.m.sebe,5,2023-01-29 18:11:32,Aplikasi kerenn,Positive,cool app
f8326d7f-8063-4c0f-9b2e-8ece56b6459d,Asniemansyur Angel,3,2023-01-29 14:31:13,"Aplikasi sangat bagus, cuma dibagian ferivikasi no. Telepon gak bisa?",Positive,very good application but the phone number verification section doesnt work
b5205ef4-6e77-454a-885c-f93d0221a97b,Antonia Lestari,5,2023-01-25 02:32:50,Hhmm sangat mudah mendapat poin Semoga bisa mencapai reward Aplikasinya bagus dan membayar juga,Positive,hmmm its very easy to get points hopefully i can reach the reward the application is good and pays too
6ecc398f-cd12-49db-af00-20ac82955f39,Kristi yuniawati,5,2023-01-24 23:47:55,"Bangga dengan karya anak bangsa,..mantapp..lanjutkan👍",Positive,proud of the work of the nations childrenawesomecontinue great
c22ea90a-5d78-4309-8226-07e7eb33dbe7,Thomas S Amarduan,5,2023-01-18 12:53:50,"Aplikasi ini sungguh amat luarr biasa. Selain menulis, kita bisa membaca tulisan orang lain dan dapat reward. Untuk yang mau belajar, silahkan dowonload dan daftar di Aplikasinya.",Positive,this application is really amazing in addition to writing we can read other peoples writing and get rewards for those who want to learn please download and register on the application
98feba91-2586-45c6-93b0-62be1f276f78,Ayi S. Rahayu,4,2023-01-07 14:22:51,"Aplikasi yang bagus dan keren, pilihan jenis unggahan lengkap. Hanya saja, terhitung beberapa kali sering force close saat melakukan pengeditan atau ketika hendak membaca keseluruhan artikel.",Positive,nice and cool app complete upload type options however it often force closes several times when editing or when trying to read the entire article
a5b68023-c8a7-4d45-a98a-517cc5e63fde,Nyonya Lee,1,2023-01-07 07:16:05,"Entah yang lain seperti ini atau tidak. Aplikasi ga bisa dibuka. Sekalinya bisa, bug lama sekali. Mohon diperbaiki",Negative,i dont know if others are like this or not_the application can not_be opened once it can the bug takes a long time please fix it
62a50f89-8f0b-4053-ab65-ba82a4eb86e9,Maslyarw In My Heart Official,5,2023-01-06 17:32:31,Menulis di Aplikasi ini sangat baik dan mudah. Bukan hanya itu. Ada banyak reward dan lomba yanb diadakan. Sangat bagus sekali.,Positive,writing in this app is very good and easy not_only that there are many rewards and competitions held very good
94a3551d-49b8-4215-8073-ce15cddc0422,Termoz Kophi,5,2023-01-02 22:00:25,Mayanlah 👍👍,Positive,mayanlah  great  great
fc8ac0db-0b4b-4e82-bc72-4ed092409e3d,Alma Aisyah Kavi,3,2023-01-01 05:37:47,"Apk sudah bagus, akan tetapi kenapa saya sudah verifikasi nomer handphone dan email, namun 10 menit selanjutnya saya disuruh verifikasi lagi?",Positive,the apk is good but why did i verify my cellphone number and email but 10 minutes later i was asked to verify again
1902dc3e-de79-4466-87a1-85c8b9b32538,Aisyiah Noviani,5,2022-12-25 17:39:13,ka kenapa nomer sy tdk dapat sms kode verifikasi padahal nomernya udh bener tolong dung kak dikirim kodenya,Positive,why can not_my number receive a verification code sms even though the number is correct please send the code sis
7b51cc84-8473-4d07-b68a-71db308973ff,naledokin,5,2022-12-17 04:07:06,"Alhamdulillah selama menggunakan tidak ada masalah serius yang terjadi. Paling upload gambar, loading notifikasi lama atau repost gagal. Alhamdulillah sudah dua kali klaim cair, satu pop merchant pulsa 25k dan pop cash senilai 100k. Tidak mudah tapi tidak susah-susah banget juga untuk mendapatkannya. Opinia pilihan bagi yang suka nulis, butuh dibaca tulisannya tanpa harus melalui kurasi ketat dan lama serta dapat poin pas upload tulisan atau membaca tulisan Opinian lainnya.",Positive,alhamdulillah during use there were no_serious problems mostly uploading images loading notifications for a long time or reposting failed alhamdulillah i have made two claims one for a 25k credit merchant pop and another for 100k pop cash its not_easy but its not_that hard to get opinion choices for those who like to write need to read their writing without having to go through strict and long curation and can get points when uploading writing or reading other opinion writings
b4860a8d-5465-4dcf-b0ae-7f9a148530c4,lidia Ratnasari,5,2022-12-11 00:09:00,"Aplikasinya bagus, mungkin karena pengaruh jaringan kurang bagus jadi kadang loading lama",Positive,the application is good maybe because the network is not_good sometimes it takes a long time to load
12778e09-1cba-4e60-96e9-70a87dddc73a,Agus Sanjaya,2,2022-12-09 21:48:18,"lemot banget, sering keluar sendiri",Negative,very slow often exits by itself
677e9d94-2530-46fc-8eca-a051fe5b324d,Lestari Nafisah,5,2022-12-02 07:34:17,Opinia memberikan ruang bagi para penulis yang ingin menuangkan banyak idenya. Dengan mengapresiasi para pembaca juga.,Positive,opinion provides space for writers who want to pour out their many ideas by appreciating the readers too
348cef3a-618d-4f70-983d-a67014139b3b,Hil,1,2022-11-27 06:07:44,Kode verifikasi nomor hp nggak masuk2. Sudah coba 10x hasilnya nihil. Semoga segera diperbaiki sistem bug nya.,Positive,the cellphone number verification code doesnt come in tried 10 times but no_results hopefully the bug system will be fixed soon
c9030308-4a88-44ab-bb20-b53339c21723,Teacher Icha,5,2022-11-23 12:34:44,"Sebenarnya aplikasinya bagus, hanyaau tanya kok nomor saya ga bisa diverifikasi",Positive,actually the application is good i just want to ask why my number can not_be verified
a5093d68-3176-4d2c-a56e-6ea0b56852ed,Mr bsbu,5,2022-11-23 10:52:08,Semoga kedepannya ada update fitur dan jaringan. Sukses opinia,Positive,hopefully in the future there will be updates to features and networks success opinia
484f3dd7-25f8-40a7-aeea-e311a0890553,D'ZIEQ,4,2022-11-15 07:46:18,"Lumayan alot jaringan masuk, harus diulang 2 x baru bisa ke titik postingan yang diinginkan.",Positive,the network entry is quite difficult it has to be repeated 2 times before it can reach the desired posting point
070a8afa-4ba4-449d-9570-55f7ebf74034,syahril adam,5,2022-11-14 10:03:34,Aplikasi mantap. Tulisanku di apresiasi dengan reward. Semakin semangat menulis,Positive,awesome app my writing is appreciated with rewards more enthusiastic about writing
3024b518-8e79-4c10-9203-bd58942b412c,QARNUL ISLAM,5,2022-11-11 18:17:03,Sangat bermanfaat. Kaya pengetahuan,Positive,very useful rich in knowledge
15f28305-5a4b-4f8a-bc7f-324e9e79af9e,Perca Kain,5,2022-11-11 15:41:43,Aplikasinya mudah digunakan. Bagus banget mencari bacaan bermutu,Positive,the app is easy to use its great for finding quality reading material
654c54f7-29b8-4ade-92b1-c7b11828b0b6,Faisal Naser,5,2022-11-11 15:12:28,Semoga tidak lelet,Positive,hopefully its not_slow
05135569-47b3-427f-bc70-470403be002e,M. Rizki Al Safar,5,2022-11-09 12:59:04,Aplikasi keren nih🔥🔥🔥,Positive,this is a cool applicationfirefirefire
adc1f80d-d9ed-41eb-853e-7ffc5759ce9f,Endang Damiri,4,2022-11-06 15:18:58,Belum begitu memahami opini,Positive,dont really understand the opinion yet
cb96f94e-043a-4c03-bb9d-40184d505dd6,Irma Kristina,5,2022-11-05 18:35:16,Belum ada sebulan sudah diminta Update,Negative,not_even a month has passed and an update has been requested
045671e3-9202-4e52-9953-fe56cb041533,Rudy Charolus Siallagan,5,2022-11-05 13:38:29,Goooodd,Negative,goooodd
64e258bd-9a0e-4562-8099-b23248da9340,Liputan J.Haryadi,4,2022-11-02 21:26:42,Aplikasi buat para penulis Indonesia yang sangat direkomendasikan.,Positive,a highly recommended application for indonesian writers
8c56c1c1-2e66-479f-b96d-a8a7e85a24ee,Tika Khol,3,2022-11-02 09:45:43,Ada yg samaan gak? Opiniaku kok udh berapa hari gak bs dibuka ya? Muter2 terus.,Negative,is there anyone who has the same problem my opinion why can not_i open it for several days it keeps going round and round
28bff9cb-7d7e-478d-8aa6-85fef1a58752,Bahrum Efendi,1,2022-10-31 06:56:23,"Ngk bisa terhubung, Apaan aplikasi literasi bikin sakit hati.",Negative,can not_connect what literacy application makes me hurt
cd03da56-2843-4617-8488-f48134a0fa16,Kafa BiNu,3,2022-10-20 18:27:17,"hai opinia, saya ketika membaca mendapat kesulitan dalam membaca setelahnya",Negative,hi opinion when i read it i had difficulty reading after that
1b834299-86f7-469a-812d-3d7bae00254f,Latoiful Muna,4,2022-10-18 01:27:26,"Ok ! Cara membuat body racikan Berfikir Kemampuan Seseorang Sangatlah Baik ,Pada Sesama Dalam Berinteraksi Opini Dg Bisa Memakai Dan Menggunakan Di Aplikasi Nya.",Positive,ok how to make a body concoction thinking someones ability is very good in interacting opinions with being able to wear and use in its application
ed5e3493-7313-4500-a119-8edc4029547e,Satria Utama,5,2022-10-14 00:02:13,Alhamdulillah sudah bisa min. smg makin banyak yang berminat di Opinia min.,Positive,alhamdulillah i can do it min hopefully more and more people will be interested in opinia min
bb10a1ed-8c01-45fb-9b02-78a7e3202974,GRANUMA FAMILY,5,2022-10-13 18:51:28,"Aplikasi yang nyaman dan menjanjikan, karena menghargai penulis dan pembaca. Penulis maupun pembaca bisa mendapatkan poin yang ditukar dengan uang cash, merchandise berupa kaos, buku, dan pernak pernik lucu. Semoga kedepannya Opinia lebih baik lagi. Semangat.",Positive,a convenient and promising application because it values writers and readers writers and readers can get points that can be exchanged for cash merchandise in the form of tshirts books and cute knickknacks hopefully in the future opinia will be even better keep up the spirit
0292c1f7-417a-4fba-866b-ac4f28b4db28,Anik Zahra,5,2022-10-13 13:00:32,"Opinia, rumah kedua untuk berkarya.",Negative,opinia a second home for working
669d3d15-7bea-4df9-aef6-96a31ae5c754,Estri Setyowati,5,2022-10-13 12:54:28,Menyenangkan menggunakan aplikasi opinia baca pun banyak banget benefitnya.,Positive,its fun to use the opinia baca application and it has lots of benefits
a96a0ace-a649-44c0-8dc8-4d5d5327f26c,Ir Wijayanti,4,2022-10-13 11:38:13,Aplikasinya sudah mulai stabil setelah beberapa kali update. Aplikasinya simpel. Mudah digunakan. Yang membuat berbeda dengan PF sejenis karena apresiasi beruapa poin buat pembaca maupun penulis. Lebih leluasa menentukan jenis artikel yang akan di posting. Masih ada beberapa hal yang menghambat kenyamanan: 1. Belum bisa langsung terhubung saat klik notif di layar. Harus menyari di profil. 2. Edit tulisan sering hilang 3. Fitur pencarian di sebuah akun perlu dipertimbangkan.,Positive,the application has started to stabilize after several updates the application is simple easy to use what makes it different from similar pfs is the appreciation in the form of points for readers and writers more freedom to determine the type of article to be posted there are still some things that hinder comfort 1 cannot_be directly connected when clicking the notification on the screen have to search in the profile 2 edited writing often disappears 3 the search feature in an account needs to be considered
700a0c9d-6651-407e-9e22-8a0e769ee9d0,Syarifudin Rahmay,1,2022-10-11 10:52:03,"Perbaikan nya jangan lama lama, pasti bnyak yg mau Regist...",Negative,the repairs shouldnt take long there will definitely be many who want to register
37d1c82f-fc04-4429-9215-3ba05a5e7d64,afidatul muthmainnah,4,2022-10-11 10:24:21,Semakin ditingkatkan lagi semoga semakin maju,Positive,the more it is improved the more it will progress
4f0da6f3-29bf-41f2-aa6b-8ae798af034e,Novita Anggraini,4,2022-10-09 17:32:04,Sekarang sedang lemot. Bingung mau diapain,Negative,its slow now i dont know what to do
0ab3a1d7-5613-4e5e-84f4-f57c9fb91808,Show Nature,5,2022-10-08 19:40:58,"Aplikasi menulis dan membaca yang sangat menyenangkan. Menulis di aplikasi ini dapat poin, membaca juga dapat poin. Semoga makin berkembang dan tumbuh besar.",Positive,a very fun writing and reading application writing in this application can get points reading also can get points hopefully it will continue to develop and grow bigger
9c2e0a75-bb28-40d3-9d62-add6a3f8ce5a,Video puisi Genoveva Dian,5,2022-10-08 10:04:04,"Aplikasi yang bagus, keren, sering mengadakan lomba bergengsi yang dikurasi dan dinilai oleh juri-juri hebat. Sayangnya masih banyak postingan asal comot, plagiat, copas, bisa masuk ke situ dengan tujuan pribadi yaitu poin. Hal ini perlu difilter.",Positive,a great cool application often holding prestigious competitions curated and judged by great judges unfortunately there are still many posts that are just taken plagiarized copied and can enter there with personal goals namely points this needs to be filtered
025c1127-a55e-41f1-bca1-8e352bdda9c4,Sira Mara,3,2022-10-07 02:16:02,"Skarang opini pelit hpus ajja ah aplikasi nya msa baca sma nulis puisi cman 0,5 kuota udah hbis brpa trus poin nya gk bnyk bnyak.. nulis jga lma lma cpe jg😖😖",Negative,now please remove the stingy opinion the application is for reading high school writing poetry only 05 quota has been used up so how many points are there write also its been a while whats the point confounded_faceconfounded_face
888f7f26-b675-450e-a1e6-d04570456f35,"Apollo, apollo",4,2022-10-04 19:48:37,Tulisannya kurang jelas apakah copy faste atau bukan kayanya blm.ada cek.plagiarismenya,Negative,the writing is not_clear whether it is copypaste or not_it seems there has been no_plagiarism check
1bcdb978-ffdb-443f-944d-a148ca0f7e12,Pitek Gapin,4,2022-10-04 12:20:23,"Aplikasi keren, tapi masih dalam proses pengembangan, jadi masih ada kekurangan di sana sini, contohnya ada beberapa tombol yang belum berfungsi. Opinia gimana sih habis update kok malah suruh login lagi?",Positive,cool app but still under development so there are still some shortcomings here and there for example there are some buttons that dont work yet whats your opinion after the update youre asked to log in again
db53a61e-b821-4855-a2c0-b2d89d68c0a0,Fahdy Fadli,5,2022-10-02 10:04:09,Bagua keren,Positive,cool bagua
35f65bcf-5cf0-47ae-b035-9d25af9792f1,Ahmad Junaldi,3,2022-10-01 18:37:37,Makin kesini makin dipertanyakan...,Negative,the more i go on the more i question it
83399c88-1333-4ad0-be9a-2d3b39a97331,anotherlife 27,2,2022-10-01 18:37:12,"Sebenernya aplikasi ini bagus, memberi banyak keuntungan bagi penulis dan pembaca. Tapi setelah di update jadi amburadul. Nulis panjang tulisannya ilang. Klik profil di komentar kembali ke profil sendiri. Kalau begini terus, aplikasi ini bisa ditinggalkan oleh penggunanya.",Positive,actually this application is good it gives many benefits to writers and readers but after the update it became a mess writing long writings disappear clicking on the profile in the comments returns to your own profile if this continues this application can be abandoned by its users
29a7f890-48ff-4d24-a718-3f49f186491a,Subandi Bandi,5,2022-10-01 13:19:40,Lebih endk versi lama. Versi baru riskan hilang teksnya. Apalagi jmh karakter lebih dari 750.,Negative,the old version is better the new version is at risk of losing text especially if the number of characters is more than 750
566be6ee-0a43-428b-ad45-7e3d5867db39,Reva Guritno,4,2022-09-30 17:30:32,ga seru ah sekarang koin nya cuma dapet setengah,Negative,its not_fun now you only get half the coins
92e9b9a2-2525-4636-aefb-6706e20248e7,Zain Afandi,2,2022-09-30 14:05:36,"Kenapa setelah update, saya gk bisa login Mohon dijawab min?",Negative,why after the update i can not_log in please answer admin
0e5d721e-ea6e-4bcf-b432-1f3450764b6c,Retno Harjanti,5,2022-09-29 23:54:59,"Aplikasinya keren, penulis dan pembaca bisa menikmati manfaat pop rewardnya",Positive,the app is cool writers and readers can enjoy the benefits of pop rewards
f4422eb1-5adc-4d5b-b1b5-78cd628d3cf1,Perindu Dendam,1,2022-09-29 20:54:57,"Tuh tak kasih bintang 1, masih mending gak tak kasih separo kayak poin yang kalian kurangi 😒",Positive,i wont give you 1 star its better not_to give half as many points as you deducted unamused_face
de2baa48-d1f1-41c0-8e71-a165562bec7f,Anita Pasaribu,3,2022-09-29 20:44:51,Dahulu keren sekarang ambyar,Negative,it used to be cool now its ruined
c4793c92-1bdb-4d78-9188-508c18a5fcdc,Sigit Anurogo,5,2022-09-29 17:13:32,Saya harap Opinia menyediakan e-wallet untuk mencairkan dana. Tidak menutup kemungkinan masih ada yang belum memiliki rekening bank.,Positive,i hope opinia provides ewallet to withdraw funds it is possible that there are still those who do not_have a bank account
0bac5b73-ee1a-4943-a70e-65f8c5a45e7a,Syaifuddin Zuhri,4,2022-09-29 15:02:44,"Belum banyak akses. Namun baru sebentar di install dan minta update.. Kl dah sering makai dan ga banyak masalah, baru ane rating pull.. 😁😁",Positive,not_much access yet but just installed for a while and asked for an update if i use it often and there are no_problems then i will pull the rating beaming_face_with_smiling_eyesbeaming_face_with_smiling_eyes
1832e79d-8210-4ce9-b737-8649a16eb8c4,Elisabeth Melkiani,5,2022-09-29 08:16:10,Aplikasi yang membantu saya melupakan sakit saya. Terima kasih Opina,Positive,the app that helps me forget my pain thank you opina
e8c73162-47fd-4456-9d11-5a10190db130,heni chania,1,2022-09-29 05:02:49,"Kenapa baru aktif beberapa hari di sana, udah harus update terbaru lagi? Nasib poinku gimna ya? Kalau aku update ke versi terbaru?🤧🤧 Ada yang bisa jawab enggak. Tolooong!!!",Negative,why is it that after only a few days of being active there i have to update again what will happen to my points if i update to the latest versionsneezing_facesneezing_face can anyone answer help
3723a1a1-f373-42b2-aef9-f16dce9b699d,Erka Ray,5,2022-09-28 23:20:07,Udahh bagus banget apk nya. Dapat bayaran lagi. Keren pokoknya,Positive,the app is really good you get paid too its really cool
df3b7463-36b1-44dd-a9f4-8ef741f7b702,Subandi Sri,5,2022-09-28 23:02:52,Bergabung di opinia menyenangkan. Tidak hanya sekedar mendapat reward tapi bisa berteman dengan orang-orang kreatif. Sukses terus opinia. Tambah pengalaman dan wawasan. Banyak karya yang menginspirasi,Positive,joining opinia is fun not_only do you get rewards but you can also make friends with creative people continued success opinia increase your experience and insight many inspiring works
9ee65b1b-6390-4d31-b81b-ce11ba0eee34,Yayah Rokayah,5,2022-09-28 06:49:58,Aplikasi yang benar-benar keren luar biasa 😍,Positive,really cool app awesome smiling_face_with_hearteyes
8eed1514-8a08-4504-ae12-174723b29273,Satino Satinol,5,2022-09-19 02:05:49,Jos,Positive,if
c7c8f6ff-5f2c-4dbc-b0a7-7351ef4e5403,Wahyu Ningrat,4,2022-09-18 13:14:46,Cukup menarik dan cocok untuk para pecinta puisi.,Positive,quite interesting and suitable for poetry lovers
cd2d423b-8a9c-46c7-a6fc-6afa00f1f3c8,Ical 5,1,2022-09-13 11:43:21,"Sangat kecewa dengan apk ini, mereka mengugurkan poin yang susah payah di kumpulkan hanya karna artikel sebagian terhapus dan tidak ada di sebutkan dalam peraturan clam rewod",Negative,very disappointed with this apk they dropped the points that were collected with great difficulty just because some of the articles were deleted and it was not_mentioned in the clam reword rules
f186163e-20fc-41b3-b469-f826d1b1f50e,Fatimah Azza,5,2022-09-12 10:16:01,"Keren, saya suka",Positive,cool i like it
88e5a6e2-2255-472f-bbaf-feccef1e4006,Dwi Padma,3,2022-09-01 12:21:41,"Kalau upload cerita sekarang sudah nggak lemot lagi, tapi kalau mau secrol beranda masih lemotnya minta ampun, gk bisa lurus terus sampai ke bawah harus nunggu muter trus padahal jaringan bagus dan paketan banyak. Sudah saya tambah 1 bintang. Klw semuanya gk lemot saya ganti bintang 5.",Negative,uploading stories is no_longer slow but if you want to scroll the homepage its still incredibly slow you can not_go straight to the bottom and have to wait for it to rotate even though the network is good and there are lots of packages ive added 1 star if everything is not_slow ill change it to 5 stars
3e208096-883b-49a9-af46-3d5cd768d74d,Citra Rahayu,5,2022-09-01 09:18:04,"Aplikasi bikinan anak negeri favorit aku. Mau nulis, mau baca, bisa semuanya dan selalu dapat bonus. Semoga semakin sukses!",Positive,my favorite localmade application want to write want to read can do it all and always get bonuses may you be more successful
bad224fe-5178-4d11-a9cd-683ac01213d6,Arodal fauza,5,2022-08-31 01:20:13,"Sungguh tempat yang nyaman untuk menumpahkan segala bentuk pena cerita 😊👍, dan insha Allah ada cuannya juga loh..",Positive,its a comfortable place to spill all kinds of stories smiling_face_with_smiling_eyes great  and god willing there is money too
2fe8563d-6e00-4f20-87e6-657641de947b,Muashofa Efida,5,2022-08-29 09:47:45,Menyenangkan,Positive,pleasant
6cd0478d-7d56-4c10-9147-953202980cb0,Suryo Wiyatno,5,2022-08-27 12:51:41,Jos tenan Iki.,Negative,jos tenan iki
b0b860ad-623a-4db2-bc05-11972eceb233,mirastory chanel,5,2022-08-24 09:22:32,"Sangat membantu, kita bisa menuangkan inspirasi sekaligus dapat cuan 😁",Positive,very helpful we can share our inspiration and earn money at the same time beaming_face_with_smiling_eyes
c079c6b3-fa2a-403f-aa91-1e795f85b3f5,Renko,4,2022-08-23 16:35:15,"Min, aplikasinya suka keluar sendiri, padahal lagi asik2 nulis. Lalu, kata yang sudah rapi dan diberi spasi, malah acakadul ketika publish.",Positive,admin the application often exits on its own even though im having fun writing then the words that are already neat and spaced are messed up when published
ce18a8fd-a95d-4aa6-948a-e0abf9881308,Kurniasih Zanatu,5,2022-08-22 23:38:59,Aplikasi yg bagus,Positive,great app
bf1030fc-5d0f-4cce-ae09-85647c63b895,Ridhal Alea,5,2022-08-22 17:55:12,"Sebuah wadah bagi penggiat literasi sangat bagus dan cocok, point diberikan bukan hanya penulis tapi pembaca juga dapat point",Positive,a forum for literacy activists is very good and suitable points are given not_only to writers but readers can also get points
20f1ecc0-68ad-4072-97b6-207b1a449a3e,Herman Manceu,5,2022-08-21 08:50:27,Mantap keren opinia,Positive,great cool opinion
cd288c01-a745-40ba-a303-e4856b82494f,Yudha Patria 21 Studio,5,2022-08-20 14:40:54,"Opinia platform Indonesia yang saya impi-impikan. Pernah bermimpi, andai Facebook seperti ini. Dan Opinia mewujudkannya.",Positive,opinia is the indonesian platform ive been dreaming of i once dreamed that facebook would be like this and opinia made it happen
1edf0fec-98e5-4298-b845-3dd663031fbf,Ochan Sangadji,5,2022-08-18 15:10:03,Keren,Positive,keren
6c050412-bc5e-4ad5-8816-528beae82cf7,yuni eswe,5,2022-08-18 08:14:09,"Suka dengan aplikasi ini, menghibur dan banyak manfaat",Positive,love this app entertaining and lots of benefits
18077462-ce36-49f5-afbf-1ce482f8897e,Ety Gorang Channel,5,2022-08-17 17:01:42,Luar biasa. Nggk nyesel nulis di opinia,Positive,amazing i dont regret writing in the opinia
f341b7b9-f3e0-4a49-a079-840023f0c47f,ANDI KURNIAWAN,5,2022-08-17 10:15:03,Kerennn beri inspirasi,Positive,cool inspiring
e19fc8c6-7156-46db-864c-2f137f723409,Mardiah Azyzah,5,2022-08-16 21:28:43,Kenapa sekarang malah susah banget login dan selalu minta diupgrade.,Negative,why is it so hard to log in now and always asking for an upgrade
